,B cells,Monocytes,NK cells,T cells
T cells_PB266,0.019907608880979314,0.2031851352664533,0.16046671305454707,0.6164405427980203
NK cells_PB267,0.03421088939579356,0.17333011134895498,0.5846268992032706,0.20783210005198077
B cells_PB268,0.5363975674384768,0.1602215544573698,0.21048688321131503,0.09289399489283844
B cells_PB269,0.233307677543622,0.31141585665709703,0.24188464662241213,0.21339181917686884
B cells_PB270,0.22908964096363313,0.25202550831430287,0.26338771820587664,0.2554971325161872
NK cells_PB271,0.011350285136647275,0.15016717406188076,0.6685036712106397,0.1699788695908322
Monocytes_PB272,0.004551504563520433,0.7649859138462465,0.10457557633387647,0.12588700525635657
NK cells_PB273,0.024295922328416195,0.11501545586669691,0.6941834726788979,0.16650514912598893
T cells_PB274,0.02425353499096266,0.09518563694113795,0.13415398151064406,0.7464068465572554
T cells_PB275,0.08855871461663029,0.27025577190571337,0.21976764919277436,0.4214178642848819
T cells_PB276,0.0928499511350893,0.214515803014266,0.2562360160059717,0.436398229844673
Monocytes_PB277,0.011602074140212961,0.7758042979276177,0.09683657039393119,0.11575705753823826
B cells_PB278,0.5021494148774193,0.21365520761884776,0.2056814045836596,0.07851397292007341
B cells_PB279,0.5501290227464343,0.1260372422452565,0.1939651844866938,0.12986855052161544
B cells_PB280,0.6180857472965736,0.13243289001790196,0.18459554675348694,0.0648858159320375
NK cells_PB281,0.011283301890546046,0.10896842909679397,0.7252521483986402,0.15449612061401982
NK cells_PB282,0.08121343943946144,0.282542591925304,0.4167079767165832,0.21953599191865125
T cells_PB283,0.1335253180952763,0.23354461897035467,0.29412968324966543,0.33880037968470356
B cells_PB284,0.03992135084326402,0.35481595198974836,0.3212839517426711,0.2839787454243165
B cells_PB285,0.455144543722326,0.19881905618128076,0.21788242999309967,0.12815397010329352
B cells_PB286,0.0051966421357109395,0.35384491797630785,0.3396521755339814,0.30130626435399993
B cells_PB287,0.35225293646753153,0.17771561776118985,0.28712341778043926,0.1829080279908394
NK cells_PB288,0.0943493927020222,0.22166501054073148,0.4997212288736369,0.18426436788360948
NK cells_PB289,0.04963392182412406,0.33866886073524377,0.34397491942450403,0.2677222980161282
T cells_PB290,0.08255469392761032,0.18792145716436165,0.2491485165764435,0.4803753323315845
NK cells_PB291,0.21157091532931874,0.39164997598223544,0.1536535648617751,0.24312554382667073
T cells_PB292,0.17492566887364816,0.3663781139816397,0.33186165196061534,0.12683456518409658
T cells_PB293,0.05212186667469939,0.1260036534665378,0.16867637173866698,0.6531981081200959
T cells_PB294,0.10565077631075867,0.2645693938556576,0.28710042407169734,0.3426794057618865
Monocytes_PB295,0.1873079743383709,0.23053737572057023,0.3587931404861005,0.22336150945495825
NK cells_PB296,0.03478930626127901,0.21959403660343932,0.5074095838337096,0.238207073301572
Monocytes_PB297,0.0,0.7459442645867331,0.14606133887792935,0.10799439653533754
Monocytes_PB298,0.12426370070447597,0.3269030315137113,0.27876149490998103,0.2700717728718318
NK cells_PB299,0.09375049795121793,0.15602338261687393,0.5502025583873762,0.20002356104453192
NK cells_PB300,0.19819821898570225,0.2964663736189023,0.2067547012430764,0.298580706152319
NK cells_PB301,0.2410498642000944,0.3473792924544945,0.15580891452328494,0.2557619288221261
T cells_PB302,0.08373468856872639,0.26836762096402567,0.22983945941089648,0.4180582310563514
NK cells_PB303,0.07319250595353659,0.20934680196380823,0.5160642787183292,0.20139641336432607
B cells_PB304,0.5046132542736754,0.12998545976691442,0.2719060175251405,0.09349526843426961
Monocytes_PB305,0.003493324713416791,0.7066169329414176,0.16780829052685534,0.12208145181831022
B cells_PB306,0.7708366953617481,0.057175956025089236,0.09268239904275805,0.07930494957040465
NK cells_PB307,0.025166244799446964,0.2454769979730363,0.47532869222907503,0.2540280649984416
Monocytes_PB308,0.11545254403823582,0.40798017723907926,0.3019316004019068,0.17463567832077803
NK cells_PB309,0.013277133400586727,0.166476318094438,0.670690490635645,0.14955605786933035
Monocytes_PB310,0.11051625301150166,0.35149365459747356,0.32307846218289676,0.21491163020812798
B cells_PB311,0.33424130028190396,0.22645527964000406,0.23053986567927212,0.20876355439881988
B cells_PB312,0.01620057747024997,0.3696199984956007,0.3156267396001117,0.29855268443403765
