"","NK cells","T cells","Monocytes","B cells"
"T cells_PB223",0.398970296953565,0,0.598898234786518,0.00213146825991613
"B cells_PB224",0.614119310965616,0,0.385880689034383,0
"B cells_PB225",0.542127257451591,0,0.457872742548409,0
"NK cells_PB226",0.653651456667752,0,0.346348543332249,0
"T cells_PB227",0.762727380723492,0,0.218058873130625,0.0192137461458838
"NK cells_PB228",0.685807705277288,0,0.314192294722713,0
"NK cells_PB229",0.828769992454092,0,0.171230007545908,0
"T cells_PB230",0.613297171722744,0,0.386702828277256,0
"T cells_PB231",0.694866421826016,0,0.305133578173984,0
"B cells_PB232",0.538811224026637,0,0.360735561075911,0.100453214897452
"Monocytes_PB233",0.505219344731709,0,0.494780655268291,0
"NK cells_PB234",0.733268024901892,0,0.266731975098108,0
"NK cells_PB235",0.620927651469271,0,0.379072348530729,0
"Monocytes_PB236",0.451362802463221,0,0.548637197536779,0
"Monocytes_PB237",0.631040093856375,0,0.368959906143625,0
"B cells_PB238",0.541111673566639,0,0.458806655711935,8.16707214262056e-05
"T cells_PB239",0.6288389968154,0,0.3711610031846,0
"T cells_PB240",0.44495962117017,0,0.553823978071836,0.00121640075799446
"NK cells_PB241",0.834823303026249,0,0.165176696973751,0
"T cells_PB242",0.706015571670155,0,0.293984428329845,0
"T cells_PB243",0.751303717075915,0,0.248696282924085,0
"Monocytes_PB244",0.519855042776686,0,0.479344559686479,0.000800397536834323
"NK cells_PB245",0.601769752427536,0,0.398230247572464,0
"B cells_PB246",0.489331565859632,0,0.263173558972757,0.247494875167612
"NK cells_PB247",0.678115003607848,0,0.321884996392152,0
"NK cells_PB248",0.853001372008154,0,0.146998627991846,0
"B cells_PB249",0.510612373013558,0,0.283824178331076,0.205563448655366
"B cells_PB250",0.518489474871379,0,0.246261061678909,0.235249463449713
